Date,WP0,WP1,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP2,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP3,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP4,WP40,WP41,WP42,WP43,WP44,WP45,WP46,WP47,WP48,WP49,WP5,WP6,WP7,WP8,WP9
2016-08-01,475.69507982299996,0.0,0.0,0,23.364587621999995,357.06839083999995,10831.641657799999,45903.08966900001,0.0,17780.451483,17030.5369645,178.579386226,102.29239765500002,0.0,0.0,0.0,228.73078598399997,0.0,18598.340497999998,0.0,0.0,2835.1652741,0.0,57403.06785800001,0.0,3469.6660237,0.0,9.678521218999997,4993.6230749999995,0.0,0.0,10056.0878843,0.0,13.69533399,0.0,0.0,31704.785318899998,0.0,123302.063057,0.0,0.0,0.0,0.0,0.0,0.0,229.12036964999996,0.0,0.0,550.9153418400002,263.803389711
2016-09-01,475.69507982299996,0.0,0.0,0,24.058285555999994,380.2894071399999,11202.0444228,45903.08966900001,0.0,17780.451483,17313.4714298,185.664121436,107.66146271600002,0.0,0.0,0.0,235.00521055999997,0.0,18598.340497999998,0.0,0.0,2970.1141168,0.0,58965.41560900001,0.0,3944.8022641000002,0.0,9.678521218999997,6612.848717,0.0,0.0,10518.1600148,0.0,27.22329297,0.0,0.0,31704.785318899998,0.0,125879.913256,0.0,0.0,0.0,0.0,0.0,0.0,247.43250199999994,0.0,0.0,563.9111775100002,263.803389711
2016-10-01,475.69507982299996,0.0,0.0,0,24.750065730999996,403.4490468699999,11568.3166391,45903.08966900001,0.0,17780.451483,17595.7603964,192.743919625,113.02975542700001,0.0,0.0,0.0,241.27809540699997,0.0,18598.340497999998,0.0,0.0,3104.6512413,0.0,60514.59455300001,0.0,4414.9392628000005,0.0,9.678521218999997,8214.050176,0.0,0.0,10975.1178721,0.0,40.66339512,0.0,0.0,31704.785318899998,0.0,128447.155244,0.0,0.0,0.0,0.0,0.0,0.0,265.6333000899999,0.0,0.0,576.9029806700003,263.803389711
2016-11-01,475.69507982299996,39.39379636,0.0,0,25.439947772999997,426.5504852299999,11930.8279638,45903.08966900001,0.0,17780.451483,17877.4325405,199.818884578,118.39733768300002,0.0,0.0,0.0,247.54958443999996,0.0,18598.340497999998,0.0,0.0,3238.8031662,0.0,62050.69400900001,0.0,4880.4515704000005,0.0,9.678521218999997,9798.984563,0.0,0.0,11427.3477692,0.0,54.047464059999996,0.0,0.0,31704.785318899998,0.0,131003.844059,0.0,0.0,0.0,0.0,676.0684474,0.0,283.6768293099999,0.0,0.0,589.8909268000002,263.803389711
2016-12-01,475.69507982299996,78.58448862,0.0,0,26.127842237999996,449.5929844099999,12289.6453225,45903.08966900001,0.0,17780.451483,18158.4751876,206.888795516,123.76422300700001,0.0,0.0,0.0,253.81972118599995,0.0,18598.340497999998,0.0,0.0,3372.5696964999997,0.0,63573.05453200002,0.0,5341.3796883,0.0,9.678521218999997,11368.044436,0.0,0.0,11874.8927485,0.0,67.38829616999999,0.0,0.0,31704.785318899998,0.0,133549.258741,0.0,0.0,0.0,0.0,1343.28611,0.0,301.5414979799999,0.0,0.0,602.8749360200002,263.803389711
2017-01-01,475.69507982299996,117.65897565,0.0,0,26.813737551999996,472.5776797399999,12644.920958300001,45903.08966900001,0.0,17780.451483,18438.8961374,213.95359142599997,129.13044624600002,0.0,0.0,0.0,260.08858621999997,0.0,18598.340497999998,0.0,0.0,3505.9627517999998,0.0,65081.553971000016,0.0,5797.888609500001,0.0,9.678521218999997,12921.953901,0.0,0.0,12317.9224072,0.0,80.69396780999999,0.0,0.0,31704.785318899998,0.0,136083.021764,0.0,0.0,0.0,0.0,2003.3479541000002,0.0,319.2287622299999,0.0,0.0,615.8550536100001,263.803389711
2017-02-01,475.69507982299996,156.65680079,0.0,0,27.497826063999995,495.5110417599999,12997.101977,45903.08966900001,0.0,17780.451483,18718.761906699998,221.01371638199998,134.496097724,0.0,0.0,0.0,266.356361763,0.0,18598.340497999998,0.0,0.0,3639.0274753999997,0.0,66577.50171500002,0.0,6250.523098200001,0.0,9.678521218999997,14462.667134000001,0.0,0.0,12756.9949452,0.0,93.97201691,0.0,0.0,31704.785318899998,0.0,138605.978441,0.0,0.0,0.0,0.0,2657.5480214,0.0,336.7608691699999,0.0,0.0,628.8316940900002,263.803389711
2017-03-01,475.69507982299996,195.58788525,0.0,0,28.179920456999994,518.3885938599999,13345.9660334,45903.08966900001,0.0,17780.451483,18998.020376499997,228.06860617099997,139.86114297100002,0.0,0.0,0.0,272.622996048,0.0,18598.340497999998,0.0,0.0,3771.7387261,0.0,68059.57969400001,0.0,6698.9942611000015,0.0,9.678521218999997,15989.293661000002,0.0,0.0,13191.817544,0.0,107.22277684999999,0.0,0.0,31704.785318899998,0.0,141116.680437,0.0,0.0,0.0,0.0,3305.6752195,0.0,354.1281944599999,0.0,0.0,641.8045278600001,263.803389711
2017-04-01,475.69507982299996,234.46503296,0.0,0,28.860095078999993,541.2130482999999,13691.7091742,45903.08966900001,0.0,17780.451483,19276.697750899995,235.11836960999997,145.225622433,0.0,0.0,0.0,278.888579841,0.0,18598.340497999998,0.0,9.370701104,3904.1168647,0.0,69528.30016600002,0.0,7143.541564700002,0.0,9.678521218999997,17502.731505000003,0.0,0.0,13622.6370044,0.0,120.44926241999998,0.0,0.0,31704.785318899998,0.0,143615.292927,0.0,0.0,0.0,0.0,3948.2202313,0.0,371.34254631999994,0.0,0.0,654.7737165800002,263.803389711
2017-05-01,475.69507982299996,273.29416156,0.0,0,29.538298351999995,563.9835596999999,14034.311466399999,45903.08966900001,0.0,17780.451483,19554.781550599997,242.16276830799998,150.589534285,0.0,0.0,0.0,285.153130753,0.0,18598.340497999998,0.0,18.647345322,4036.1596079,0.0,70983.33001300001,0.0,7584.153825500001,0.0,9.678521218999997,19002.926823,0.0,0.0,14049.4254428,0.0,133.65228881,0.0,0.0,31704.785318899998,0.0,146101.213518,0.0,0.0,0.0,0.0,4585.2346348,0.0,388.40548089999993,0.0,0.0,654.7737165800002,263.803389711
2017-06-01,475.69507982299996,312.08208625000003,0.0,0,30.214605127999995,586.7026962699999,14373.945098699998,45903.08966900001,0.0,17780.451483,19832.297161999995,249.20191485599997,155.95290739900003,0.0,0.0,0.0,291.41672633900004,0.0,18598.340497999998,0.0,27.881301825999998,4167.8855616,0.0,72425.23898300002,0.0,8021.042488000001,0.0,9.678521218999997,20490.618942,0.0,0.0,14472.4029401,0.0,146.83374553,0.0,0.0,31704.785318899998,0.0,148574.697269,0.0,0.0,0.0,0.0,5217.0829984,0.0,405.3272760499999,0.0,0.0,654.7737165800002,263.803389711
2017-07-01,475.69507982299996,350.83167654000005,0.0,0,30.888962443999993,609.3695906099999,14710.580237699998,45903.08966900001,0.0,17780.451483,20109.232200099996,256.235565831,161.31573013800002,0.0,0.0,0.0,297.679377545,0.0,18598.340497999998,0.0,37.087485464,4299.2919267,0.0,73853.74811400002,0.0,8454.165749000002,0.0,9.678521218999997,21965.686213,0.0,0.0,14891.5441097,0.0,159.99382946,0.0,0.0,31704.785318899998,0.0,151035.19563,0.0,0.0,0.0,0.0,5843.7688319,0.0,422.1081198499999,0.0,0.0,654.7737165800002,263.803389711
2017-08-01,475.69507982299996,389.54624725,0.0,0,31.561377596999993,631.9850484799999,15041.636744299998,45903.08966900001,0.0,17780.451483,20385.593074399996,263.26365393,166.67800476600002,0.0,0.0,0.0,303.941123305,120.6842612,18598.340497999998,0.0,46.273511539,4430.386024699999,0.0,75266.99254800001,0.0,8882.246002500002,0.0,9.678521218999997,23422.19138,0.0,0.0,15303.4480745,0.0,173.13325074,0.0,0.0,31704.785318899998,1525.612453,153479.542655,698.5910504,0.0,0.0,0.0,6464.725268,512.6785268,438.7475480999999,0.0,0.0,654.7737165800002,263.803389711
2017-09-01,475.69507982299996,428.22942709,0.0,0,32.23191688299999,654.5514544099999,15367.740504899997,45903.08966900001,0.0,17780.451483,20661.404095799997,270.286294889,172.03974700900002,0.0,0.0,0.0,310.202026268,239.2209026,18598.340497999998,0.0,55.444191900999996,4561.1844046999995,0.0,76663.76875500001,0.0,9305.057267600001,0.0,9.678521218999997,24860.309933,0.0,0.0,15708.7535652,0.0,186.2532051,0.0,0.0,31704.785318899998,3021.838844,155906.796039,1384.0285786,0.0,0.0,0.0,7079.758385900001,1014.1878753999999,455.2458708899999,0.0,0.0,654.7737165800002,263.803389711
2017-10-01,475.69507982299996,466.88235266,0.0,0,32.90051803099999,677.0679189999998,15689.218882499998,45903.08966900001,0.0,17780.451483,20936.652923299996,277.30324025299996,177.40093441100004,0.0,0.0,0.0,316.462090963,355.9864687,18598.340497999998,0.0,64.601882784,4691.683714,0.0,78042.53235200001,0.0,9722.478518500002,0.0,9.678521218999997,26280.18019,0.0,0.0,16107.8971643,1490.368325,199.35349755000001,0.0,0.0,31704.785318899998,4494.282367,158294.872032,2058.89941,0.0,0.0,0.0,7688.3478014,1507.6884061,471.59048683999987,0.0,0.0,654.7737165800002,263.803389711
2017-11-01,475.69507982299996,505.50771167,0.0,0,33.56724010499999,699.5367229999998,16006.516705999997,45903.08966900001,0.0,17780.451483,21211.363125499996,284.31461141899996,182.76157779100004,0.0,0.0,0.0,322.721372427,471.1441284,18598.340497999998,0.0,73.748877522,4821.899281399999,0.0,79403.478958,0.0,10134.846534400001,0.0,9.678521218999997,27683.092731999997,0.0,0.0,16501.5030159,2951.631122,199.35349755000001,0.0,0.0,31704.785318899998,5945.934735999999,160648.27874,2724.0107403,0.14864167,0.0,0.0,8290.45468,1994.5175237,487.7780276499999,0.0,0.0,654.7737165800002,263.803389711
2017-12-01,475.69507982299996,544.1061281,0.0,0,34.23201252999999,721.9569757499999,16320.004644999997,45903.08966900001,1941.703124,17780.451483,21485.522487299997,291.320156787,188.12164941000003,0.0,0.0,0.0,328.979872233,584.7228094,18598.340497999998,0.0,82.886269946,4951.827464999999,0.0,80746.092982,1.139608047,10134.846534400001,0.0,9.678521218999997,29070.623771,0.0,0.0,16889.8560508,4384.5259559999995,199.35349755000001,0.0,0.0,31704.785318899998,7378.673703999999,162955.96431900002,3379.0387603,0.29548905999999997,0.0,0.0,8885.656774000001,2474.9322566,503.7950478199999,0.0,0.0,654.7737165800002,263.803389711
2018-01-01,475.69507982299996,582.67891529,0.0,0,34.89482335599999,744.3293697799999,16629.518813599996,45903.08966900001,3811.6857179999997,17780.451483,21759.136694799996,298.31981031199996,193.48113807100003,0.0,0.0,0.0,335.23761547799995,696.6717136,18598.340497999998,0.0,92.01514571,5081.4738,1015.718069,82066.299258,2.2769121300000004,10134.846534400001,0.0,9.678521218999997,30442.69116,0.0,0.0,17272.463227300002,5789.645471,199.35349755000001,0.0,0.0,31704.785318899998,8787.293289,165217.320085,4023.8607521,0.441345706,0.0,0.0,9473.7992739,2949.1593467000002,519.6347730199999,0.0,0.0,654.7737165800002,263.803389711
2018-02-01,475.69507982299996,621.2294868299999,0.0,0,35.55584977199999,766.6590597399999,16935.344582799997,45903.08966900001,5637.104291,17780.451483,22032.262999499995,305.31409154799996,198.84008981800002,0.0,0.0,0.0,341.49469437299996,807.0902923,18598.340497999998,0.0,101.137025107,5210.8697993,2007.6708196,83365.466931,3.4132117630000005,10134.846534400001,0.0,9.678521218999997,31800.386338999997,0.0,0.0,17649.821090600002,7170.7233479999995,199.35349755000001,0.0,0.0,31704.785318899998,10174.595057999999,167438.792848,4659.4161901,0.586600638,0.0,0.0,10055.4685021,3417.8952101000004,535.3099033799999,0.0,0.0,654.7737165800002,263.803389711
2018-03-01,475.69507982299996,659.7564538899999,0.0,0,36.21488131399999,788.9421049499998,17237.092400299996,45903.08966900001,7422.061118,17780.451483,22304.854660499994,312.30236268899995,204.19843344800003,0.0,0.0,0.0,347.751059416,915.7802972,18598.340497999998,0.0,110.251828254,5339.9936302999995,2980.6005974,84641.81788,4.548734267,10134.846534400001,0.0,9.678521218999997,33141.92194199999,0.0,0.0,18021.534094000002,8526.526055,199.35349755000001,0.0,0.0,31704.785318899998,11539.756844,169618.670218,5284.7601087,0.7313733029999999,0.0,0.0,10629.8813284,3880.6124053000003,550.7985402799999,0.0,0.0,654.7737165800002,263.803389711
2018-04-01,475.69507982299996,698.2613908499999,0.0,0,36.87196081799999,811.1805710399998,17534.952878299995,45903.08966900001,9172.131529,17780.451483,22576.934038799995,319.284762744,209.55617575400004,0.0,0.0,0.0,354.00675186899997,1022.7999989,18598.340497999998,0.0,119.360288565,5468.858527199999,3937.1644871,85896.861832,5.6836167,10134.846534400001,0.0,9.678521218999997,34467.80204999999,0.0,0.0,18387.980008700004,9858.962607,199.35349755000001,0.0,0.0,31704.785318899998,12884.61168,171760.27948000003,5900.3374248,0.875782318,0.0,0.0,11197.2112813,4337.535806,566.1036506999999,0.0,0.0,654.7737165800002,263.803389711
2018-05-01,475.69507982299996,736.7443310599999,0.0,0,37.52699701499999,833.3735497399998,17534.952878299995,45903.08966900001,10888.914946,17780.451483,22848.489428599994,326.261038226,214.91328144900004,0.0,0.0,0.0,360.26176795799995,1128.1330119,18598.340497999998,0.0,128.462633109,5597.460395099999,4878.4044901,87130.85051199999,6.817895922,10134.846534400001,0.0,9.678521218999997,35782.368963999994,0.0,0.0,18750.221064700003,11168.228057,199.35349755000001,0.0,0.0,31704.785318899998,14211.709846,173864.04124600004,6505.9901085,1.019887067,0.0,0.0,11757.1817581,4788.4935128,581.2167865499999,0.0,0.0,654.7737165800002,263.803389711
2018-06-01,475.69507982299996,775.2066268599999,0.0,0,38.18002827499999,855.5230355999998,17534.952878299995,45903.08966900001,12575.254763,17780.451483,23119.542731799993,333.23133694999996,220.26975726300003,0.0,0.0,0.0,366.51614523499995,1231.8867443,18598.340497999998,0.0,137.559400939,5725.811700899999,5805.791334199999,88345.36843399999,7.951624707,10134.846534400001,0.0,9.678521218999997,37084.26171599999,0.0,0.0,19108.3097583,12455.835842,199.35349755000001,0.0,0.0,31704.785318899998,15521.976664,175932.47283700004,7102.21139,1.1637442789999999,0.0,0.0,12310.0098078,5233.6940895,596.1426382799999,0.0,0.0,654.7737165800002,263.803389711
2018-07-01,475.69507982299996,813.6482033999999,0.0,0,38.83095552999999,877.6282354599998,17534.952878299995,45903.08966900001,14231.517624,17780.451483,23390.082531899992,340.19540794499994,225.62556728100003,0.0,0.0,0.0,372.769877976,1334.252041,18598.340497999998,0.0,146.650710307,5853.9081609999985,6723.52133,88345.36843399999,9.084809155,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,0.0,19462.1974553,13721.753254000001,199.35349755000001,0.0,0.0,31704.785318899998,16816.52018,177965.54544400005,7688.873859200001,1.3073822219999998,0.0,0.0,12855.4507368,5672.9619445,610.8739440799999,0.0,0.0,654.7737165800002,263.803389711
2018-08-01,475.69507982299996,852.0696154499999,0.0,0,39.47974399599999,899.6897789399998,17534.952878299995,45903.08966900001,15858.79346,17780.451483,23660.11405599999,347.1532008909999,230.98069640600002,0.0,0.0,0.0,379.02298052199995,1435.5212863,18598.340497999998,0.0,155.736819732,5981.753612399998,7634.416611799999,88345.36843399999,10.217467696,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,0.0,19814.0283034,14966.584887,199.35349755000001,0.0,0.0,31704.785318899998,18102.582825999998,179964.25823400004,8266.164675,1.4508286349999997,0.0,0.0,13393.5143324,6106.3181429999995,625.4102699399999,0.0,0.0,654.7737165800002,263.803389711
2018-09-01,475.69507982299996,890.4719851599999,0.0,0,40.12642833099999,921.7095417299997,17534.952878299995,45903.08966900001,17457.984949,17780.451483,23929.65846989999,354.10487492499993,236.33515256400003,0.0,0.0,0.0,385.2754850769999,1535.9514456,18598.340497999998,650.1969226,164.818104727,6109.359590899998,8540.0264066,88345.36843399999,11.349631214,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,0.0,20164.3698619,16187.363749,199.35349755000001,0.0,0.0,31704.785318899998,19382.294458999997,181925.11352700004,8829.178172,1.5941101929999997,0.0,0.0,13924.3648579,6533.924935599999,639.7563692199999,0.0,0.0,654.7737165800002,263.803389711
2018-10-01,475.69507982299996,928.8551414299999,0.0,0,40.77090028399999,943.6866186899997,17534.952878299995,45903.08966900001,19028.121607,17780.451483,24198.70454599999,354.10487492499993,241.68889902100003,0.0,0.0,0.0,391.52738377899993,1635.67311189,18598.340497999998,1285.4082346999999,173.89459674199998,6236.721618099998,9440.8161744,88345.36843399999,12.481295117,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,0.0,20513.206802099998,17383.782196,199.35349755000001,0.0,0.0,31704.785318899998,20655.884539,183847.44426800005,9379.8378889,1.7372390299999996,0.0,0.0,14447.6641441,6955.536571899999,653.9035875099999,0.0,0.0,654.7737165800002,263.803389711
2018-11-01,475.69507982299996,967.2201038799999,0.0,0,41.41319432499999,965.6228389599997,17534.952878299995,45903.08966900001,20570.368468,17780.451483,24467.27295949999,354.10487492499993,247.04194590500003,0.0,0.0,0.0,397.7787062549999,1734.8016815,18598.340497999998,1908.2711256999999,182.96660901899997,6363.850707699998,10337.2101757,88345.36843399999,13.612485258,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,0.0,20860.550565499998,18557.673322,199.35349755000001,0.0,0.0,31704.785318899998,21923.659198999998,185733.90062300005,9919.8210415,1.8802337769999995,0.0,0.0,14963.587681899999,7371.300520999999,667.8563095599999,0.0,0.0,654.7737165800002,263.803389711
2018-12-01,475.69507982299996,1005.56666242,0.0,0,42.053198050999995,987.5173326199997,17534.952878299995,45903.08966900001,22084.246297,17780.451483,24735.35263369999,354.10487492499993,252.39425610400002,0.0,1.63135987,0.0,404.0294434459999,1833.37588196,18598.340497999998,2519.2473634,192.034140929,6490.742324599998,11229.1914275,88345.36843399999,14.743194717,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,0.0,21206.315903699997,19709.273317,199.35349755000001,0.0,0.0,31704.785318899998,23185.456660999997,187584.66651200005,10449.5064451,2.0231022829999996,0.0,0.0,15471.856604199998,7780.994167299999,681.6066338799999,0.0,0.0,654.7737165800002,263.803389711
2019-01-01,475.69507982299996,1005.56666242,0.0,0,42.69087215,1009.3705487899997,17534.952878299995,45903.08966900001,23570.301129000003,17780.451483,25002.94833639999,354.10487492499993,257.745816472,0.0,3.2557283420000003,0.0,410.2796044099999,1931.43000635,18598.340497999998,3118.8723086,201.09732581999998,6617.399563499998,12116.8226411,88345.36843399999,15.873433684,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,0.0,21550.478914699997,20839.394723999998,199.35349755000001,0.0,0.0,31704.785318899998,24441.282773999996,189400.91344700006,10969.3675669,2.1658550719999994,0.0,0.0,15972.470533599999,8184.611749,695.1539415299999,0.0,0.0,654.7737165800002,263.803389711
2019-02-01,475.69507982299996,1005.56666242,0.0,0,43.326410730999996,1031.1868445499997,17534.952878299995,45903.08966900001,25031.940382000004,17780.451483,25270.11072729999,354.10487492499993,263.096690349,0.0,4.875931576,0.0,416.5292521099999,2029.0314017,18598.340497999998,3708.5748291,210.15668324599997,6743.8475592999985,13000.5527338,88345.36843399999,17.003259146,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,0.0,21893.181721099998,21950.681543,199.35349755000001,0.0,0.0,31704.785318899998,25691.713198999994,191186.81138400006,11480.6466882,2.3085108879999994,0.0,0.0,16466.1865345,8582.7483505,708.5178598299999,0.0,0.0,654.7737165800002,263.803389711
2019-03-01,475.69507982299996,1005.56666242,0.0,0,43.959548608,1052.9626918299998,17534.952878299995,45903.08966900001,26467.068355000003,17780.451483,25536.793612699992,354.10487492499993,268.446793764,0.0,6.492437359,13.39152196,422.7783385529999,2126.14408921,18598.340497999998,4287.6251591,219.21191317399996,6870.066768899998,13879.985184,88345.36843399999,18.132646761,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,0.0,22234.2581851,23041.718021999997,199.35349755000001,0.0,0.0,31704.785318899998,26936.166236999994,192940.01333500005,11982.717362700001,2.451067428999999,0.0,0.0,16952.3045551,8974.8405073,721.6793023999999,0.0,0.0,654.7737165800002,263.803389711
2019-04-01,475.69507982299996,1005.56666242,48.10991667,0,44.590330879999996,1074.6997612599998,17534.952878299995,45903.08966900001,27861.599850000002,17780.451483,25803.010717299992,354.10487492499993,273.76245358,0.0,8.105763925,26.73090423,429.0268885219999,2222.7910085099998,18598.340497999998,4856.4391243,228.26324896299997,6996.067180899999,14755.271832299999,88345.36843399999,19.261633452,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,592.9962853,22573.7551169,24112.779977,199.35349755000001,0.0,0.0,31704.785318899998,28174.831594999992,194659.80890700006,12476.037986800002,2.593534664999999,0.0,0.0,17431.11113,9361.1105835,734.6455606099998,0.0,0.0,654.7737165800002,263.803389711
2019-05-01,475.69507982299996,1005.56666242,95.75495579,0,45.218647516,1096.3970986499999,17534.952878299995,45903.08966900001,29218.937883000002,17780.451483,26068.74488819999,354.10487492499993,279.047759617,0.0,9.716039589,40.03133001,435.27489000299994,2318.9616993299996,18598.340497999998,5414.6309841,237.31066167899996,7121.844121799999,15626.2873819,88345.36843399999,20.390230980000002,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,1167.0699736,22911.6169254,25162.904974999998,199.35349755000001,420.4759328,0.0,31704.785318899998,29407.516483999992,196343.92068000007,12960.424804400001,2.7359160549999992,0.0,0.0,17902.4110931,9741.4000648,747.4111665599999,0.0,0.0,654.7737165800002,263.803389711
2019-06-01,475.69507982299996,1005.56666242,143.17228496,0,45.844551583999994,1118.0562953699998,17534.952878299995,45903.08966900001,30543.152461,17780.451483,26334.01119009999,354.10487492499993,284.310609536,0.0,11.323502491,53.29925347,441.5223654519999,2414.67488071,18598.340497999998,5962.5138735,246.35437084299997,7247.407127199999,16493.1810945,88345.36843399999,21.518473815,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,1725.9689991999999,23247.895484300003,26192.777996999997,199.35349755000001,829.2387848000001,0.0,31704.785318899998,30634.417276999993,197993.40235500006,13436.194303100001,2.878219813999999,0.0,0.0,18366.4925138,10115.9373348,759.9836562999999,0.0,0.0,654.7737165800002,263.803389711
2019-07-01,475.69507982299996,1005.56666242,190.43125646000001,0,46.46793726799999,1139.6763978499998,17534.952878299995,45903.08966900001,31835.189727,17780.451483,26598.79467159999,354.10487492499993,289.555244999,0.0,12.928161247999999,66.5367327,447.7693010299999,2509.91786572,18598.340497999998,6499.8249524,255.39435255299998,7372.751397799999,17355.8261637,88345.36843399999,22.646369568,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,2270.6228102,23582.538416800002,27201.845585999996,199.35349755000001,1227.3223113000001,0.0,31704.785318899998,31855.346532999993,199607.50850400006,13903.0837496,3.020448614999999,0.0,0.0,18823.1576848,10484.565206500001,772.3576273499999,0.0,0.0,654.7737165800002,263.803389711
2019-08-01,475.69507982299996,1005.56666242,237.56893034,0,47.08878179199999,1161.2577388299999,17534.952878299995,45903.08966900001,33090.82714,17780.451483,26863.09706869999,354.10487492499993,294.784961211,0.0,14.530091214999999,79.74583082000001,454.0156993789999,2604.45007444,18598.340497999998,7026.4029325,264.43070493299996,7497.879166599999,18207.5085177,88345.36843399999,23.773933083,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,2796.9102175,23913.8446049,28189.359672299997,199.35349755000001,1603.9888721000002,0.0,31704.785318899998,33045.49196299999,201183.19640200006,14361.0133302,3.162607256999999,0.0,1454.967513,19272.4411068,10847.3133811,784.5339477299999,1611.39346,0.0,654.7737165800002,263.803389711
2019-09-01,475.69507982299996,1005.56666242,284.61003511,0,47.707149169999994,1182.8018360899998,17534.952878299995,45903.08966900001,34309.606285,17780.451483,27126.93615699999,354.10487492499993,300.002407583,0.0,16.129435173999997,92.92885186000001,460.2615784889999,2698.1276231200004,18598.340497999998,7542.3288165,273.46363869799995,7622.799434599999,19048.534794,88345.36843399999,24.901185117,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,3305.2119169999996,24241.611347100003,29155.271571299996,199.35349755000001,1964.0624318000002,0.0,31704.785318899998,34217.58351999999,202719.87353100005,14810.135992399999,3.304702117999999,0.0,2886.744865,19714.6097463,11204.398171800001,796.5197622499999,3151.51927,0.0,654.7737165800002,263.803389711
2019-10-01,475.69507982299996,1005.56666242,331.56623557,0,48.32294009499999,1204.3077171999998,17534.952878299995,45903.08966900001,35490.557559,17780.451483,27390.29941309999,354.10487492499993,305.208878408,0.0,17.72615419,106.08604113000001,466.50692030699986,2790.8434811200004,18598.340497999998,8047.0266479,282.49313875199994,7747.507301899998,19879.4446746,88345.36843399999,26.028122337,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,3795.8432452999996,24565.824924900004,30098.408009299998,199.35349755000001,2309.4782661000004,0.0,31704.785318899998,35374.975787999996,204215.72176700004,15250.001881799999,3.446735104999999,0.0,4300.382549,20149.443377800002,11555.650390200002,808.3092306499999,4629.12594,0.0,654.7737165800002,263.803389711
2019-11-01,475.69507982299996,1005.56666242,378.45041994,0,48.93622416499999,1225.7768678599998,17534.952878299995,45903.08966900001,36635.895797,17780.451483,27653.20528549999,354.10487492499993,310.405956879,0.0,19.320369723,119.21905604000001,472.75173986599987,2882.6088006100003,18598.340497999998,8540.7529707,291.51940700399996,7872.011436099999,20701.2239912,88345.36843399999,27.154758958,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,4270.320595599999,24886.747253900005,31019.389683499998,199.35349755000001,2642.1104114000004,0.0,31704.785318899998,36519.69779399999,205672.35204200004,15680.8093409,3.588711726999999,0.0,5698.446068,20577.1864118,11901.270297300001,819.90895868,6051.927777,0.0,654.7737165800002,263.803389711
2019-12-01,475.69507982299996,1005.56666242,425.26843351,0,49.54690525699999,1247.2166265999997,17534.952878299995,45903.08966900001,37745.757428,17780.451483,27653.20528549999,354.10487492499993,315.594365843,0.0,20.912032082,132.33156052,478.9960147109999,2973.3977485600003,18598.340497999998,9023.129196099999,300.542432761,7996.315529399999,21514.0517572,88345.36843399999,28.281087117,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,4729.0224622999995,25204.404922000005,31917.5994191,199.35349755000001,2962.5907862000004,0.0,31704.785318899998,37652.21996799999,207089.19995400004,16102.2087715,3.7306335569999987,0.0,7081.5188180000005,20997.6040866,12241.076904600002,831.3127135799999,7422.5209159999995,0.0,654.7737165800002,263.803389711
2020-01-01,475.69507982299996,1005.56666242,472.02677888000005,0,50.15497306799999,1268.6394526599997,17534.952878299995,45903.08966900001,38821.549337,17780.451483,27653.20528549999,354.10487492499993,320.774941807,0.0,22.501172592,145.42978670000002,485.2397388039999,3063.22749667,18598.340497999998,9494.2278414,309.562311002,8120.439948899999,22318.2793949,88345.36843399999,29.407107443999998,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,5172.780157099999,25518.909815600004,32793.3353621,199.35349755000001,3271.7651250000004,0.0,31704.785318899998,38773.11658599999,208467.25051700004,16514.2161062,3.872503789999999,0.0,8450.304525,21410.7021576,12575.078175300003,842.5206589,8744.515942,0.0,654.7737165800002,263.803389711
