,MD(ft),PORO(v/v),Permeability(mD),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone,well_id,X,Y,Completion Zone,AI_lower(2012-01-01),AI_lower(2021-12-20),AI_upper(2012-01-01),AI_upper(2021-12-20)
379,4742.70582872,,,2.805610394284683,105.72349977174773,65.03620277892395,8.084860408328614,710.5699915736406,838.0930621096749,18.34433736750836,0.0812390860898175,0.0617143178147027,Lower,WP49,123188.65,88556.29,Lower,6549.223319920563,6627.45460947177,6518.517711626743,6524.231344069698
380,4749.26582872,,,2.8207559188064057,146.50840866309926,81.23532020675931,9.797174667080478,113.58997175289846,138.59046444805327,29.96469877402838,0.0219700322188559,0.3331730721691985,Lower,WP49,123188.65,88556.29,Lower,6549.223319920563,6627.45460947177,6518.517711626743,6524.231344069698
381,4755.82582872,,,3.038439738887106,147.70016680206442,81.22402852356045,10.85830384201934,118.24389680762155,164.66961514160525,29.9579024595926,0.0348405075097946,0.4037056109456273,Lower,WP49,123188.65,88556.29,Lower,6549.223319920563,6627.45460947177,6518.517711626743,6524.231344069698
382,4762.38582872,,,2.47337927058886,123.26660619370264,74.95671382907666,6.241707704826622,355.09617336059256,405.1514844528186,25.19740272112823,0.0419637291987481,0.1445570653639891,Lower,WP49,123188.65,88556.29,Lower,6549.223319920563,6627.45460947177,6518.517711626743,6524.231344069698
383,4768.94582872,,,2.29459519274718,138.80998307943514,85.7451166586887,5.807073207900339,151.38844759073163,120.5340111523894,29.33694531669263,0.045720931445561,0.2329782173372975,Lower,WP49,123188.65,88556.29,Lower,6549.223319920563,6627.45460947177,6518.517711626743,6524.231344069698
384,4775.50582872,,,2.2947045613996297,138.667038250684,85.65723473995911,5.812057894560045,151.59877192236476,120.18024562658243,29.3402894735656,0.0455947368465811,0.2329487719308689,Lower,WP49,123188.65,88556.29,Lower,6549.223319920563,6627.45460947177,6518.517711626743,6524.231344069698
385,4782.065828719999,,,2.270735208640473,142.95299511537212,89.88318364203562,5.7304486542087325,153.15278463913577,132.412354603151,29.961662348705552,0.0274318169038647,0.2291338021601183,Lower,WP49,123188.65,88556.29,Lower,6549.223319920563,6627.45460947177,6518.517711626743,6524.231344069698
386,4788.62582872,,,2.234169640587617,144.830578373417,90.6509484240106,5.331178120693084,,,29.98488250317733,0.0256303594123825,0.2325947351762395,Lower,WP49,123188.65,88556.29,Lower,6549.223319920563,6627.45460947177,6518.517711626743,6524.231344069698
387,4795.18582872,,,2.474272977720988,122.89214247934814,74.7387371420245,6.250473429279172,366.6976114641836,416.449442333486,25.209246880900977,0.0406763964266902,0.1433440096991979,Lower,WP49,123188.65,88556.29,Lower,6549.223319920563,6627.45460947177,6518.517711626743,6524.231344069698
388,4580.74421752,,,2.633395691948903,,65.68052424658384,,153.1973143866145,141.4897830348173,,,0.1430461440992783,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
389,4587.30421752,0.0796964148882986,,2.7689219529706306,,77.49353944348984,,137.95491734318878,125.37476121785906,,,0.2115599373333183,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
390,4593.86421752,,,2.8920703978216857,,81.79930405156948,,78.71108627464469,85.21672752936732,,,0.2412051494971565,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
391,4600.42421752,0.0730302289613244,,2.887523163329944,,81.5227766883228,,79.65682565485213,86.56026097544078,,,0.2337328832910389,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
392,4606.98421752,,,2.620392654111222,,35.72128490581119,,125.39911198349763,142.20652955497698,,,0.127364955189405,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
393,4613.54421752,0.0689651610270142,,2.790932393786073,,73.9477890446886,,196.51720289916847,213.56417607789123,,,0.1782888229900308,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
394,4620.10421752,,,2.6107150011692704,,73.56048537559849,,77.0319324867542,86.186974611385,,,0.1193566275462531,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
395,4626.66421752,0.0669126376335468,,2.6883493439640733,,62.10667035142339,,408.3722415017498,464.2147363278266,,,0.1064775359234668,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
396,4633.22421752,,,2.5663859116973864,,3.208494464388009,,148.23786535223223,158.63957671632468,,,0.0997703334218111,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
397,4639.78421752,0.0622505147886015,,2.67843077270426,-999.0000000000002,55.549901433829234,-999.0000000000002,476.0864940858189,565.1918364945371,-999.0000000000002,-999.0000000000002,0.0538302334630644,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
398,4646.34421752,,,2.626219678781561,-998.9999999999998,37.42227078491787,-998.9999999999998,125.32962984650712,141.8638562884556,-998.9999999999998,-998.9999999999998,0.1306121396960773,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
399,4652.90421752,0.0542665899763493,,2.6844567388378806,,53.76039384074272,,469.5058220606211,570.4313324023925,,,0.0424695828512764,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
400,4659.46421752,,,2.97998660284898,,82.63700387756711,,69.61249224272626,72.76291934574814,,,0.3367417816393466,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
401,4666.02421752,0.0803275259659702,,2.661393617489082,,69.32197578110096,,187.49029006813228,128.64328974796365,,,0.1766526695909263,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
402,4672.5842175200005,,,2.42464203481172,,108.51181246711498,,98.64401050098104,89.44789688834892,,,0.3642588311261114,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
403,4679.14421752,0.1840133185115449,,2.392670157807252,,111.9012173504524,,93.68641922103744,89.02351494961964,,,0.462396567872012,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
404,4685.70421752,,,2.2300369946595,,125.08855956466276,,62.05841973101416,68.9944332541294,,,0.485641432160539,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
405,4692.26421752,0.2026951162928087,,2.345905154631679,,179.11746570194506,,160.01222895565,152.11678279884853,,,0.6766053488312933,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
406,4698.82421752,,,2.5674207800005475,,1.1385236296090002,,145.83781320788026,155.034674749596,,,0.104942285574902,Upper,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
407,4705.38421752,0.0434588468706347,,2.8128614409539163,,82.32653352702458,,81.69628778751036,93.26737722400954,,,0.2462028356928944,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
408,4711.94421752,,,2.5486633664309863,,85.05605432007884,,202.1716313439452,207.03012745380192,,,0.3289279158619663,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
409,4718.50421752,0.0557183644048281,,2.631273060451095,,87.85313927665618,,686.1709982592198,662.8789882038928,,,0.0818660828855095,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
410,4725.06421752,,,2.39687549936542,,113.9861703103601,,110.0354502376565,107.27074935919848,,,0.5834488807223444,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
411,4731.6242175200005,0.131062228028909,,2.4822463675229574,,78.89786436639402,,134.57091335692272,122.46240635643346,,,0.197731463110762,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
412,4738.18421752,,,2.440825274437759,,61.12808291118811,,107.96635909579776,121.63144987237428,,,0.2356721736984572,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
413,4744.74421752,0.2066484437733509,,2.453604866185787,,68.87348301028594,,110.89150255681272,122.58521935247958,,,0.1454610047505279,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
414,4751.30421752,,,2.2644007804383746,,111.9221062431929,,54.45998211691708,52.88375579292954,,,0.3360110096626995,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
415,4757.86421752,0.2328787920209579,,2.053900375936246,,116.02341606983676,,28.39984962550154,31.264896617532305,,,0.409487483513711,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
416,4764.42421752,,,2.0539006415214773,,116.02353339211255,,28.39974339140911,31.26482358159376,,,0.4093864475882203,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
417,4770.98421752,0.2016972881541417,,2.3724956996521613,,107.7375,,108.963266559302,97.49429891338728,,,0.3422969932937826,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
418,4777.54421752,,,2.2293331968422256,,125.09224158036216,,62.02793507979507,68.95917709228473,,,0.4843774987584077,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
419,4784.10421752,0.2360619804497744,,2.0539009961870462,,116.02369006562772,,28.399601525181467,31.26472604856226,,,0.4092515230524351,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
420,4790.66421752,,,2.29065532403339,,67.18978154414327,,100.3531934004174,90.8591514074084,,,0.2294852382108093,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
421,4797.22421752,0.2215831024028845,,2.0369206797663884,,113.72649393920624,,109.98340687237295,113.57566077511252,,,0.6610507756272931,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
422,4803.78421752,,,2.229224044559453,,125.09281262563812,,62.02320720314014,68.95370920015338,,,0.4841814748254984,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
423,4810.34421752,0.2296142611764073,,2.6086664604508627,,109.07006107253454,,,,,,0.1259641045069139,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
424,4816.90421752,,,2.230550196842078,,125.08587467640812,,62.08064882743464,69.02014168738093,,,0.486563079492606,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
425,4823.46421752,0.1714294870439259,,2.5642340867634426,-998.9999999999998,109.29625559512714,-998.9999999999998,383.8463927730401,284.72180469336166,-998.9999999999998,-998.9999999999998,0.1825596459855669,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
426,4830.02421752,,,2.633102747052584,,39.03662100050549,,638.578485356703,581.247255328038,,,0.088973206507408,Lower,WP47,137407.15,84099.13,Lower,6562.865415099624,6642.461267335627,6520.586640598517,6519.366886394154
427,4696.31096672,,,2.4855736812593365,,66.65084025914437,6.066381961146174,154.7389600797352,183.2967105975493,19.919276834551468,0.0631519470047804,0.1250274648621902,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
428,4702.87096672,,,2.6837145146779404,,74.88919617262857,6.968276137962261,340.5117863505196,505.3331424348526,18.191319158073377,0.0718454270404018,0.1877340732644624,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
429,4709.43096672,,,2.582450432624229,,73.14891007015201,6.191964028385853,172.1374000552579,180.55076246350475,18.296420954436595,0.0732270709158767,0.1270342411172315,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
430,4715.99096672,,,2.560950205552293,,73.16491838758694,6.259154925102334,162.42563347479413,168.177733845498,15.710793488415614,0.0646988414325298,0.1204030645978241,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
431,4722.550966719999,,,2.5368497811518806,,72.72379457821434,6.113690695425121,177.12038263122793,181.24735438218664,21.99424246527408,0.0549508683328604,0.1186503035635203,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
432,4729.11096672,,,2.4763444780755623,,80.45030438771421,5.979348865416441,126.78697428206154,121.0645083169016,22.73506111950556,0.0633853252703984,0.1545529500772567,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
433,4735.67096672,,,2.4642281029432715,,79.39915425110046,5.802614334141918,93.02071343669112,112.46095777061112,20.37173183790264,0.0553622977391186,0.1677291562633569,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
434,4742.23096672,,,2.400503682142712,,84.01411099892155,5.6608584629708085,77.69563843665112,83.7287326280154,14.97442725977093,0.0565036583894181,0.2004818268193796,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
435,4748.79096672,,,2.48454526848877,,76.74160994165732,5.850064312465555,161.00459206520932,190.00313306253528,18.834772401581244,0.0576458096276186,0.1495240252508964,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
436,4755.35096672,,,2.533004362132859,,76.85793531920476,5.826254945548322,133.07087026213387,133.42933409854336,20.62088746999965,0.0704007035698159,0.1430960600090304,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
437,4761.91096672,,,2.539337747721603,,76.77814678532349,5.58629712926492,157.67636252752277,158.88060905288367,22.30201555352735,0.0689075398636291,0.1394532044420423,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
438,4768.47096672,,,2.4861800721650087,,80.82174073154548,5.62822533051387,92.06087238230978,108.55158472115932,20.021675230123083,0.0937659864011542,0.1874379351484599,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
439,4775.03096672,,,2.52214859107606,,71.50452799516972,6.0590025912881815,143.8136858582154,141.57100121768858,19.19474778730446,0.0575985142256626,0.1123472077689177,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
440,4781.59096672,,,2.5413999999999994,,80.92608088155777,5.998983403308648,170.0088221702911,172.73255825774825,20.03106627124016,0.0600491969342893,0.1148112429199487,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
441,4788.15096672,,,2.522370190403834,,80.99678141508727,5.839044578828642,133.19698895693543,146.81721538487167,20.03149074333593,0.0774269855291605,0.1485060891085749,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
442,4794.71096672,,,2.487349704943463,,75.71534045983863,5.718945259238256,108.11859727314224,108.82721378582325,19.955113568291743,0.0648069502206546,0.1509994098869255,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
443,4801.27096672,,,2.484430021634326,,76.99684092749385,6.0456261373477815,114.85601529859368,130.693434540827,19.882382518855763,0.0543715981579668,0.15509632834715,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
444,4807.83096672,,,2.4276553869654585,,70.42611348531187,5.95388057705588,98.7993804598328,90.56176035360777,22.79948037452026,0.0507751474689385,0.1588280896884146,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
445,4814.39096672,,,2.5090103523714755,,79.78940395482653,5.750495998845402,98.75664203785844,129.28933891969453,20.029694040919725,0.0896467159242831,0.1818244453922582,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
446,4820.95096672,,,2.5804367164726942,,63.05086595237879,5.991413749140063,212.8354284222356,258.3246445403041,19.546307074263883,0.0671341973588085,0.0985886970112833,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
447,4827.51096672,,,2.6909064299547016,,70.98840354035661,6.8173265248535015,486.8840184636169,701.321606456389,16.66605653194524,0.0624213195611528,0.0716751691414206,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
448,4834.07096672,,,2.5869881743489325,,67.18254845127224,6.041824330839432,223.8221635465732,282.8590517235829,19.805991582784355,0.0708485102329718,0.095934483775185,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
449,4840.63096672,,,2.595899852547007,,71.94503275799241,6.3408047184957805,188.62756399427712,225.95447485407053,17.026538483889045,0.0634532808290976,0.1105517325726695,Upper,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
450,4847.19096672,,,2.6260061054870687,,70.77140829558422,6.531941028873103,182.36228345216367,194.20874266357325,15.577853361956985,0.0784476188600431,0.1255963367077586,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
451,4853.75096672,,,2.551948831866424,,78.35338808892045,6.089073871193847,144.4035332991246,151.73302806203895,21.60815810326101,0.0618531449750131,0.123215095880063,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
452,4860.31096672,,,2.574551230774897,,72.52356759284118,6.059096814464972,213.58004070114984,236.7934551734882,20.014328787232657,0.0596028959409344,0.1078998552029532,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
453,4866.87096672,,,2.4652,,76.83939999731383,5.790300011863948,100.62499795179016,109.73001927331896,19.61665153951511,0.0513499909341531,0.1664000367110837,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
454,4873.43096672,,,2.3955060842260583,,81.96511014037675,5.272570710196245,70.55666729772302,78.56050210097956,23.43630247090168,0.0518306065294368,0.1805749025675065,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
455,4879.99096672,,,2.3553313368118025,,83.349987691277,5.246121250047622,66.10518750291031,66.90176215523978,23.385785989395263,0.0411782812480157,0.1807841145778214,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
456,4886.550966719999,,,2.3855857923436554,,83.1415851741364,5.426491732114512,72.47415537213946,71.00027320279384,21.088016268794625,0.0452332858359063,0.176738964185737,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
457,4893.11096672,,,2.4342000288932586,,78.23515377490423,5.59029660504213,84.92002658179781,83.7500780117979,20.843041515494647,0.051799942213483,0.1832998613123593,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
458,4899.67096672,,,2.3972305592096554,,77.84649258367416,5.292053453786165,82.0537688934083,71.34440293730428,23.495382416988075,0.0489506825686214,0.1729812417782764,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
459,4906.23096672,,,2.385550704229311,-999.0000000000002,83.13875676700621,5.42713704830441,72.42106552956625,70.87746480258858,21.054179122005152,0.0453477036000727,0.1770928964695584,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
460,4912.79096672,,,2.3981512290059266,,82.96507639637566,5.406662211612076,74.26512813040507,74.74455285103534,19.97481383427179,0.0444015166456111,0.170297698882521,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
461,4919.35096672,,,2.3472621271618164,,89.78283233147008,5.414561801216123,46.9433746128227,43.1759782524726,19.439992729470195,0.0557506972230122,0.2160672606909554,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
462,4925.91096672,,,2.3677804775237403,,77.12196699421055,5.265698876394202,54.20928370130444,51.970323027943486,21.61090337378325,0.0603240168558315,0.2045903089872325,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
463,4932.47096672,,,2.318095450433479,,83.30607357496132,5.281663758479741,54.91432790711946,51.066569732416,21.98273808846656,0.0400590539013095,0.2005582460893196,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
464,4939.03096672,,,2.4462999732894173,,77.91609257668391,5.697498119129803,97.34485320308936,91.6550744557492,20.6712445610576,0.054899817477685,0.1882498853670826,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
465,4945.590966719999,,,2.364826417934576,,85.42262157116322,5.288733260493807,65.24905972803298,67.10476243650999,21.678805810920867,0.065560635049113,0.2087157213769497,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
466,4952.15096672,,,2.3836498837507296,,80.83755734953719,5.439691216619042,62.78152415709805,54.54193232120226,20.78305282832117,0.0509039008088441,0.1831064582927883,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
467,4958.71096672,,,2.3386500229248206,,84.72539898732096,5.165450589068227,59.31007615027496,55.93017562406347,20.013050810342584,0.0544500627940749,0.2038499053105219,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
468,4965.27096672,,,2.391259828160987,,83.26437106516407,5.394625483598417,74.08984879752327,75.25075601238362,20.238202408061664,0.0415498919982309,0.1701099361627562,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
469,4971.83096672,,,2.368299846373412,,74.28838722717398,6.112040091084999,44.0752073958954,42.32420882306574,17.441820986840163,0.0464514594525971,0.233698310107519,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
470,4978.39096672,,,2.374114316679716,,76.32219485019804,5.773409464092487,61.2140037767142,55.96221725025362,21.98188011727367,0.0526437681351315,0.2162843477973026,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
471,4984.95096672,,,2.3536938705657886,,82.66366630606882,5.415099332310826,66.6973481382558,65.73149992661695,16.959619631247474,0.0513523526821774,0.1966058589858354,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
472,4991.51096672,,,2.535300651104868,,71.67148648842993,5.9713115751976495,174.57835415158408,175.54544311303508,16.2592827805309,0.0509481371166281,0.1222501627762169,Lower,WP40,126601.3,90679.21,Upper,6569.147873798228,6644.540833644868,6531.841197492829,6541.952537932046
473,4731.14054544,,,2.5642484669576984,,2.94847346406139,,149.8891800953427,160.0014898790773,,,0.1005566711547895,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
474,4737.70054544,,,2.5898345934559543,,26.93987953690869,,132.41907111508613,146.01817933919486,,,0.1171564355140913,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
475,4744.26054544,,,2.66127697333935,,46.6034806163379,,11.04520124671595,9.527603558584389,,,0.0579827327792198,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
476,4750.82054544,,,2.570942626294337,,88.1489291840824,,113.37729020047414,108.49017737139744,,,0.1229189364456971,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
477,4757.38054544,,,2.5699072820715574,,110.36785924742402,,308.77667350035097,233.0402521534509,,,0.2181190303994689,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
478,4763.94054544,,,2.345970347819887,,179.0569563071041,,159.85070721176336,152.07609325724312,,,0.6757939971236406,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
479,4770.50054544,,,2.2719545754453274,,131.18059610257853,,64.22086910252874,71.69357673819479,,,0.5889624498869638,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
480,4777.06054544,,,2.2724797408672326,,131.1702360210737,,64.33105835650656,71.74933975753885,,,0.5922383363041828,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
481,4783.62054544,,,2.386921575730309,,121.6744444191919,,92.95027062482151,96.89177206477316,,,0.76104790463321,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
482,4790.18054544,,,2.3047397025802163,,113.70329931952402,,83.98691935631318,96.50011010817914,,,0.4181289527995757,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
483,4796.74054544,,,2.607973335397764,,43.34220896460655,,445.99124832797565,449.2084254396744,,,0.0748024387903081,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
484,4803.30054544,,,2.5909350520809147,,56.0532759611946,,106.73770303840676,114.00616039378592,,,0.0973731594339726,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
485,4809.86054544,,,2.7772707605578297,,69.89985099144852,,266.64526530980515,309.973223622472,,,0.1314536527341503,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
486,4816.42054544,,,2.6077102953392752,,110.19174910160925,,397.7626842821061,312.45458615348974,,,0.1082088488767924,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
487,4822.98054544,,,2.607611361703837,,110.19781175478884,,398.082833526382,315.0050952750696,,,0.1082045353702872,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
488,4829.54054544,,,2.3950260699111103,,102.19023330069388,,80.3246181100589,79.5174996183302,,,0.4144728158519568,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
489,4836.10054544,,,2.6084734567867773,,109.0682422427668,,,,,,0.1265090825197368,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
490,4842.66054544,,,2.26242385901872,,124.8138572905714,,64.4136611418084,70.57322091961336,,,0.5432348877749664,,WP1,132460.98,85832.77,Upper,6539.368494929654,6609.504273550571,6522.790055221699,6523.5260633966645
