,MD(ft),PORO(v/v),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone,X,Y,Completion Zone,AI_lower(2012-01-01),AI_upper(2012-01-01),AI_lower(2021-12-20),AI_upper(2021-12-20),scaled_X,scaled_Y,scaled_MD,perm_est,well_id
607,4698.11913232,0.14226452434172898,2.357000580010063,145.287322645986,89.06611596987676,6.064550959416663,197.67985500989514,197.3030386377066,29.35915487855217,0.0375517618305111,0.1971575909982353,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.270560179653257,7.0445881535348835,WP8
608,4704.67913232,0.1195037740161381,2.4290502863433425,130.805925529693,78.1839338540759,6.2152521367501565,207.7826563757498,203.8026783927463,30.036069074918988,0.0514468502232296,0.1773833920861201,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.26989038019421,3.9624369970556104,WP8
609,4711.23913232,0.13229172074221413,2.410548090910291,134.77507037415612,84.26479518147535,6.082045726080676,141.87233630243037,120.17696368228954,29.932068181775303,0.0520990909725434,0.1844141818092641,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.269220580735164,5.535068740829834,WP8
610,4717.799132319999,0.13657630303490031,2.4420109549060576,137.0515796680377,82.23387649930032,6.115212369443357,98.01866761462446,91.01242831057242,29.947191474273698,0.0387,0.1708771314315758,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.268550781276119,6.151069519565849,WP8
611,4724.35913232,0.15527145102788162,2.304052214451767,146.2388554778948,90.8687046620138,5.776610023307997,134.06857808785452,126.09986013887736,28.65746247084984,0.0534503496502789,0.2205529137523245,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.267880981817072,9.44306535701561,WP8
612,4730.919132319999,0.09828722309011974,2.497308948913916,112.8758212617554,67.48415507269645,6.083837470739455,164.12837017094998,177.37867463344236,25.020113478443736,0.0515434807203666,0.1025939334506582,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.267211182358023,2.1019735820979184,WP8
613,4737.47913232,0.12108629669298396,2.448150285771887,127.32896154706755,88.75086351292781,6.85980900861854,116.06009797893276,109.85531434907593,27.919698889170554,0.0481501224736659,0.2734995101053363,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.266541382898977,4.136804760035385,WP8
614,4744.039132319999,0.13082569207580416,2.477347079081732,128.86079375747047,88.03627755606657,6.965084775460888,120.74455359551,120.75958115134272,38.60667440121605,0.052749503995011,0.2886993386600148,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.265871583439932,5.335042295293697,WP8
615,4750.59913232,0.07037204932106465,2.88929976596126,145.14772814847765,81.06284882448723,10.486313999771944,114.54507180734088,119.7154356312014,29.98384965426095,0.047398265985694,0.3446005425443534,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.265201783980885,0.7258631588724492,WP8
616,4757.15913232,0.08357516343330643,2.522051008493758,108.39150055844128,65.52724575841792,6.220657826624666,233.0756692731303,222.6140556831175,22.37110990157508,0.0609541256562827,0.0922528421187725,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.264531984521838,1.2511532466904698,WP8
617,4763.71913232,0.024124063838656618,2.8345023230957223,105.61120527854762,62.715049566681394,8.31004769264035,609.3743136842503,643.404605830797,18.57689738269603,0.0637784153398226,0.0781163231057791,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.263862185062793,0.026535953305198264,WP8
618,4770.27913232,0.1071447254636591,2.4948174203106355,126.44461809329012,75.08481952409467,6.965806707901694,213.93288071094744,278.951974141694,25.21759378421097,0.0131107453562983,0.1836656620156622,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.263192385603746,2.777299763396328,WP8
619,4776.839132319999,0.02966859025143069,2.913332789657547,140.91749073269764,77.1027991374777,8.410522150595956,135.4975783907239,170.7058821603876,29.9638460358614,0.1441730179306993,0.3015175783907239,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.262522586144698,0.049925572938423556,WP8
620,4783.39913232,0.025223728469212656,2.89332535077279,105.99294065621424,59.71992396747856,8.640278409573163,552.7741552528188,529.5416182729018,19.99054546046183,0.0481434798818348,0.1002425257182009,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.261852786685651,0.030401181018834947,WP8
621,4789.959132319999,0.02947426606369502,2.913666280204658,140.9250729563394,77.10370239553471,8.413506128105729,135.48624407147568,170.6311628404205,29.963751873824567,0.1441259369122836,0.3015062440714757,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.261182987226606,0.04893137197660665,WP8
622,4796.51913232,0.015095377212756875,2.8069036581157065,105.63782002941277,64.98167082973553,8.086096914499342,710.6040461698178,838.7080719001649,18.45312558582088,0.0820458556897352,0.061584586019741,1.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.26051318776756,0.006382870938661649,WP8
623,4803.07913232,0.05398465737239662,2.955524236393771,142.9797384086241,77.4746050856813,9.131260031825438,127.48371549662625,148.87949283890498,29.94262729081869,0.1156339631808501,0.295967263346589,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.259843388308513,0.31643695251603216,WP8
624,4809.63913232,0.027312339238102362,2.893431351139077,105.98631529138466,59.71444545822486,8.64101630889719,552.9283003016,529.8356838051817,20.0028209867512,0.048171518688401,0.1002746677647524,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.259173588849466,0.038761661631750224,WP8
625,4816.19913232,0.013379859721278059,2.806661838957172,105.65384073817916,64.9918674112448,8.085865708093849,710.5976785179944,838.5930751404478,18.432783970459983,0.0818950029858215,0.0616088437409734,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.258503789390419,0.00442921979643818,WP8
626,4822.75913232,0.02567491874497821,2.844028462416623,99.99476507116756,59.45957517762349,7.966160705979377,479.8675277130409,399.5632693825821,20.21123325257748,0.0675027015784027,0.1115953472816397,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.257833989931372,0.03209164459179017,WP8
627,4829.31913232,0.03429854429851861,2.866452414397874,106.58264948027714,60.566142347863085,8.559068355342031,521.7971526693111,468.68879202588334,18.20548766435712,0.0400977775703182,0.0976023691357182,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.257164190472325,0.07787782200803109,WP8
628,4835.879132319999,0.1645917031576372,2.3292973035498457,128.7122024181433,79.81174777547605,5.823814748100618,196.00590709277728,158.82533277391343,29.73642826634215,0.0376589683431748,0.2012378659743061,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.25649439101328,11.500024207444072,WP8
629,4842.43913232,0.1531326373007581,2.343483319971239,126.14161056060468,77.60471569387212,6.031624918163658,239.58973118401485,230.6867754754658,29.64923327988496,0.0398646891804982,0.1931974195817598,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.255824591554234,9.012494228228025,WP8
630,4848.999132319999,0.17361797517484723,2.308041001239684,132.1105743863601,78.61614355734069,5.892958135072427,135.82068219848867,115.86380752417196,28.74746070884069,0.0390093953812914,0.2056021681649134,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.255154792095187,13.794146749825103,WP8
631,4855.55913232,0.17674896991079814,2.3292383298433657,133.7486909328997,82.14218252220084,5.737702232544638,161.76121335285748,130.5268843001262,29.72226843450089,0.0396,0.2206693612447733,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.25448499263614,14.664883383099927,WP8
632,4862.11913232,0.173982855892933,2.3087430850514425,131.97799702802448,78.6331722810659,5.898662566042972,138.22420230224628,117.67949200008368,28.774348923186054,0.0389679086105965,0.205592594294753,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.253815193177093,13.893566651409214,WP8
633,4868.67913232,0.20086431529458934,2.286539418768139,144.55595286912234,89.75659845524522,5.725409187324906,146.0509251464703,125.5582138468572,29.569255414845816,0.0315217496561045,0.2286220062152957,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.253145393718047,22.842299568957888,WP8
634,4875.23913232,0.215315693228822,2.160663807675585,139.70942994853738,90.5985170487491,4.784706183022694,162.3417006407825,163.78417800164704,29.976421602168177,0.0205482186903963,0.2362047879010991,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.252475594259,29.181635213695518,WP8
635,4881.799132319999,0.18778277904245916,2.294687934833124,138.68876917310672,85.67059482562962,5.811300106817389,151.566797756008,120.23402617439456,29.339781084320528,0.0456139213463952,0.2329532483141589,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.251805794799955,18.067389382176422,WP8
636,4888.35913232,0.1998377583813421,2.252297418307645,138.02618929707418,87.25678518575448,5.369146101230327,153.58220597814918,147.18159650252346,29.633509618585,0.0257062338768983,0.2268154933230694,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.251135995340908,22.4361867297463,WP8
637,4894.919132319999,0.2029031575732302,2.2767485274997967,143.45694466162274,89.76009129141934,5.70883978672743,150.34939799853518,122.86231341767714,29.96542087503052,0.0306993141458469,0.2273323950044759,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.25046619588186,23.665557746101882,WP8
638,4901.47913232,0.19385625310095486,2.293858968847067,141.43782566288957,87.37426350706133,5.72575032244658,147.2770730540853,126.46535981180152,29.26391197665817,0.0473753813082402,0.231142846418785,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.249796396422814,20.17841124596363,WP8
639,4908.039132319999,0.13501433527580997,2.4833765736875746,116.744240558894,69.2572796488506,5.909141173518809,100.55070046385526,141.07929492588636,27.58246890628277,0.0485404165085531,0.1132026029236028,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.249126596963768,5.920990070475436,WP8
640,4914.59913232,0.18214908645528766,2.393598077393847,141.9732471507318,86.2364100796524,6.047162496939995,124.29499877599758,106.93984374350296,29.256099279917635,0.0500057678184587,0.1979084594670729,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.248456797504721,16.263170353051024,WP8
641,4921.15913232,0.18530934424545115,2.354106608792208,136.1314916064776,82.79998453281684,5.509838209958787,148.5632469283457,124.71487069754376,29.96285215504093,0.0390985633060417,0.2160916671750419,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.247786998045674,17.25754412667315,WP8
642,4927.71913232,0.14937647076450483,2.493009481619737,130.0355287956067,79.37572249690433,6.602923374933473,122.003742654774,120.48403999449664,29.805055302237925,0.0579012367330091,0.2111193754838103,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.24711719858663,8.29171383042509,WP8
643,4934.27913232,0.033984408774505384,2.823778153414659,103.55049529641572,60.84268299603835,7.994795362711876,484.969222433733,413.7710115937393,18.59066338006645,0.0520169499369028,0.0990516479105322,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.246447399127582,0.07570828182616728,WP8
644,4940.839132319999,0.08485922811621496,2.9930232225462903,145.81174778032195,79.3254496024293,10.253225206414944,125.07648162499213,166.30918389335844,29.94657282723221,0.0555030065899106,0.352647564419316,0.0,127369.74,91739.99,1,6535.443639326578,6500.710803609756,6599.238176198814,6498.858900044675,0.2546509937516062,-3.38327389587704,-12.245777599668534,1.3133906702086902,WP8
645,4683.69465664,0.09341077310963478,2.516155255362547,139.69480099373632,56.79733931357024,5.381232115959728,106.6392963069734,38.72536927440783,4.209865270812502,0.0128612922412951,0.0730286508778937,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.27203297020318,1.785016753850349,WP10
646,4690.25465664,0.0623000282667712,2.4305609373156485,139.69534450303067,88.99992961640841,4.047718725154505,244.97666267427527,203.4798936050171,12.982740508288432,0.0151885257985695,0.3152014664385072,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.271363170744134,0.4950048229543409,WP10
647,4696.81465664,0.12671299068147013,2.2868168857933533,139.6958881328465,84.08580100408994,2.528767279961542,103.88539024982192,100.90650489465064,9.962086292334517,-0.0082900296793128,0.2046723223381543,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.270693371285088,4.801997496119816,WP10
648,4703.37465664,0.1629748866589831,2.143579362784428,139.69643178507374,117.5382815509419,3.031363026373791,125.7905616584678,112.26564431124984,11.965433345343884,0.0120567193203887,0.2664812272235932,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.27002357182604,11.12135211960473,WP10
649,4709.93465664,0.1662762410111368,2.3418089072495683,139.69697536160095,98.61734736883894,3.5967555783019405,100.55227817837444,92.43361539139688,30.4669035243339,0.0042172799583029,0.3333321071445904,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.269353772366994,11.904707875054328,WP10
650,4716.494656639999,0.1615605134983888,2.27428442308758,139.69751876437428,107.00172740344266,3.142119513882837,77.49141794650288,75.09550484711393,39.75636981122892,0.0059575293180318,0.279797854421266,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.268683972907947,10.797786422957516,WP10
651,4723.05465664,0.16003427675253923,2.391210788222802,139.69806189545673,120.37196763529604,3.7764285580105534,87.36057988906416,87.90660350275832,17.444451266845,-0.0063829116974486,0.3136504872524349,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.2680141734489,10.456549831359622,WP10
652,4729.614656639999,0.1062614178395709,2.6031514402222804,139.6986046570867,69.13604428654376,5.6003152568382,416.7278640044025,395.6421478443368,7.798463022995679,0.0309131355898323,0.1135025500545764,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.267344373989854,2.7038233302772823,WP10
653,4736.17465664,0.14722712828938306,2.3795884050252982,141.53847473147903,76.89179781403945,4.319759581595667,90.11042236549429,84.51763020990852,16.669545949006,0.0193778754267022,0.3875696630491448,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.266674574530809,7.898948387125773,WP10
654,4742.73465664,0.1492753602654978,2.2799165682496216,141.92824612248899,85.35458297155094,2.589765542949357,86.25062112740484,90.98444479560168,24.226367855747352,0.0020667570984662,0.2043538377066172,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.266004775071762,8.272920786603864,WP10
655,4749.29465664,0.20008400058875156,2.2391368272035845,136.5439681159673,114.18316228811804,3.8228704336519295,63.47400237421999,69.23539852828185,39.98434090752433,0.0166296329072708,0.3253887348151999,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.265334975612713,22.533093841979536,WP10
656,4755.85465664,0.1805255835391659,2.1013683425120404,128.96051589929425,110.70191633952268,2.084255022588977,27.43558293987976,39.21520787232077,10.3712,-0.0107229626332806,0.2980233503608467,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.264665176153668,15.76950198883787,WP10
657,4762.41465664,0.196113173786185,2.2393873774566435,129.59237954202624,114.23199685609076,3.8199614492370033,63.52996196501407,69.04541096920447,39.99167808983417,0.0170250956680843,0.3248728589161345,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.263995376694622,21.008884145085588,WP10
658,4768.97465664,0.1170671486209903,2.3981482550759963,126.85597170759407,96.10992316433789,4.111373255945449,139.47552646415826,134.84728652651245,16.98518365134616,0.0067382409500641,0.3414820371687799,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.263325577235575,3.7044375227581834,WP10
659,4775.534656639999,0.11346484775661933,2.5695856593255355,122.3337759316416,88.1226946069132,4.5204013706523245,24.70610581162684,18.66045219281512,5.72892552111754,0.0260329919122075,0.1257750616600537,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.262655777776528,3.345527376974833,WP10
660,4782.09465664,0.0672813374009717,2.5329225231754977,116.23990556572421,80.91930526617622,9.69833527442022,182.0437828608661,204.87896770981712,6.50843,0.1578898689223515,0.2004609998938263,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.261985978317483,0.6301660746415317,WP10
661,4788.654656639999,0.08271348734561426,2.480358310336446,113.72774809718126,62.54874368682793,5.237506523067256,558.9307198675814,559.7395110346761,19.55697328710876,0.0284583972430179,0.0987033384108353,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.261316178858436,1.2105743976143655,WP10
662,4795.21465664,0.0835896084754061,2.5076475145808974,116.63444186306347,57.87713542421052,5.368711280462847,109.69536812473228,38.87119319741265,12.53587920914311,0.0266859640805258,0.0813470221719527,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.260646379399388,1.251841566512047,WP10
663,4801.77465664,0.09603905796131826,2.500154987337412,112.73636513848615,66.54440893418563,5.283981827292008,326.4925542251584,323.4209788842052,21.81050145120883,0.0138035421890118,0.1094043519346422,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.259976579940343,1.951267662839717,WP10
664,4808.33465664,0.057756542799461,2.510686583109728,112.0606306835866,90.48692044263836,4.930554771752797,376.84565203210514,288.64862107215185,10.01614489417001,0.0222747080516588,0.2533018390042298,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.259306780481296,0.3906158053407752,WP10
665,4814.89465664,0.1045722929226281,2.4971952423698967,110.7202747155016,78.3644373200451,4.339030437543739,280.9398964865383,248.2575994026302,13.400411829018443,0.0010968482738857,0.2165513442485821,1.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.25863698102225,2.5672096717159887,WP10
666,4821.45465664,0.0445461051839594,2.634770680076726,110.41981428643959,66.58361300620393,5.400325603220808,504.2893570860589,484.7938519930106,6.698182063595441,0.0263541660595472,0.0867835636380083,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.257967181563203,0.17429392475204122,WP10
667,4828.01465664,0.1261078649426684,2.4812837666978407,113.70237737194083,68.26886724622106,5.124964513538635,216.64023381803847,215.47388587615384,23.884505666499063,0.0059582722290152,0.1477025159442332,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.257297382104156,4.7269756213203244,WP10
668,4834.574656639999,0.1199628214117399,2.47469247843344,116.33989812405648,60.81000272947036,5.2617633075645,491.3800498304653,477.3429685754227,25.042326554995256,0.0121579187025767,0.1013744051660179,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.256627582645109,4.012457813280838,WP10
669,4841.13465664,0.09685062392419466,2.491821765528746,115.04219898843762,59.47116735728982,5.3349041789496585,486.1872404694656,470.7873595783246,23.719564564896828,0.028538371602658,0.1041247263185849,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.255957783186062,2.0047517495672404,WP10
670,4847.69465664,0.0630682386435784,2.5698092725286026,116.05216097668811,88.17394861729875,4.469123577749264,25.4186063691824,19.178844464593325,5.593547376006396,0.0241613998444864,0.1237055472620252,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.255287983727017,0.5143854658715494,WP10
671,4854.25465664,0.10893275437471715,2.515732988110863,116.14904488483074,63.14401872990215,5.666843263110748,340.0051088865417,334.8672149703992,21.322170789914622,0.011942990575238,0.1112837702170733,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.25461818426797,2.9304006374423475,WP10
672,4860.81465664,0.06457839897643,2.541961242000747,121.15837569404238,73.50126896310941,5.039168926466107,264.89178477036097,262.2293871153068,5.674581626273473,0.0069178719823901,0.1449568640797005,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.253948384808924,0.5540124665529094,WP10
673,4867.37465664,0.13486078908132404,2.568596196643292,122.57886138801908,87.89590151108429,4.747299701383526,21.5533728642468,16.366626065142402,6.327958229121859,0.0343145713627603,0.1349324246383038,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.253278585349877,5.898717563650261,WP10
674,4873.93465664,0.134077985216808,2.437535795798312,122.38966401216386,68.20640530364012,5.8924675511873374,191.9497284643269,190.20293689785163,23.19855042184336,0.0116647678009091,0.1546038650078758,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.25260878589083,5.786119097066029,WP10
675,4880.494656639999,0.20483465735908646,2.354371029516404,124.44979536176041,91.6572409663744,4.070304753186629,100.79058391789144,105.52708712780245,35.20524798458024,0.0082789263856281,0.3393911124233421,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.251938986431783,24.466279809256445,WP10
676,4887.05465664,0.185347062404322,2.242500428650533,126.12756253147543,105.8686074559467,2.819771756145098,67.95541413397063,63.51094677781206,28.10829118887852,0.0060428220457477,0.2803508249116945,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.251269186972737,17.26968320578633,WP10
677,4893.614656639999,0.22789958807046018,2.201667549651805,128.69188476581053,107.11536629294164,3.0213928324734844,40.947815063076455,42.31859196117485,30.800604763121257,0.0234542129943474,0.247420910847011,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.25059938751369,35.740083050958134,WP10
678,4900.17465664,0.2042472537967385,2.1403375725133302,131.02554591257228,114.9733717630742,2.4715836495286503,107.71507916102098,162.49625767898857,14.1245103269461,0.0014210762301389,0.2852522374281686,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.249929588054645,24.220599629884152,WP10
679,4906.73465664,0.21963389750052031,2.136945853347818,132.76427847201873,117.08335619404258,2.3386676505498367,111.04739963286242,166.00847379830935,12.584613645818813,-0.0034536978188392,0.2810677388988546,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.249259788595598,31.316543216459085,WP10
680,4913.29465664,0.2140428209054962,2.143972551231809,136.95379205646657,100.98715023721743,2.4165440048737503,44.2293383771902,47.126523121577165,43.078942771703055,-0.0010180853323034,0.270341515033172,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.24858998913655,28.574374513259272,WP10
681,4919.85465664,0.22408227573889772,2.114869880558228,133.86300473200131,109.309331159798,2.154011301720297,33.15398704734718,39.17829016661367,9.96236783392874,-0.0064902102572182,0.2945327464921972,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.247920189677505,33.640595837361175,WP10
682,4926.41465664,0.2457974858615768,2.021382976970203,133.06976314421084,103.55016680772476,6.445572021047372,163.611436232019,166.00847379830935,46.82576418463182,0.0296223425907552,0.4504251598621204,0.0,134042.86,82411.27,1,6468.958621870429,6494.681514335387,6514.257843034759,6472.95857284473,0.9360004093236672,-4.335769568071668,-12.247250390218458,46.992533824709426,WP10
